Key,Institute_name,Branch,Sub_category,State_Quota,GE_CR,SC_CR,ST_CR,OBC_CR,year
5169,"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1608,,,1060,2017
5170,"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,548,,,532,2017
5171,"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,37132,8265,,15253,2017
5172,"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,29194,7031,3394,10962,2017
5173,"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,233519,41143,11026,96086,2017
5174,"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,38068,6575,2332,11813,2017
5175,"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,704913,,,,2017
5176,"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,31695,5683,3222,9863,2017
5177,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,632713,,,293980,2017
5178,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,36500,5910,3652,11921,2017
5179,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,803202,,,,2017
5180,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,35890,6202,3887,10815,2017
5181,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,901831,,,,2017
5182,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,35667,5883,3089,10796,2017
5183,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,517186,,,,2017
5184,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,39797,6841,2717,12355,2017
5185,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,914353,,,,2017
5186,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,32279,5632,2022,10330,2017
5187,"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,912787,,,,2017
5188,"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,39164,7201,3951,12276,2017
5189,"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,326139,,,,2017
5190,"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,36146,6806,2393,12112,2017
5191,"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,2215,,,,2017
5192,"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,803467,,,,2017
5193,"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,36452,6821,3958,11948,2017
5194,"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",FALSE,HOMESTATE,4216,666,335,2453,2017
5195,"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",FALSE,OTHERSTATE,1712,305,135,835,2017
5196,"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,45043,9416,4958,30959,2017
5197,"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,30585,2863,2444,11470,2017
5198,"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,182,,,2017
5199,"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,37278,7389,1221,26832,2017
5200,"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,28407,4844,2714,10956,2017
5201,"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,36733,9061,5210,32445,2017
5202,"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,32935,5946,4360,10372,2017
5203,"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,596,,,,2017
5204,"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,43827,,8157,30110,2017
5205,"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,33198,6274,3448,11451,2017
5206,"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,25126,6517,3619,14864,2017
5207,"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,19874,3190,1293,6839,2017
5208,"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,28110,,7326,20413,2017
5209,"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,22880,5128,,8921,2017
5210,"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",FALSE,HOMESTATE,45475,8610,3625,31043,2017
5211,"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,32170,5680,5714,12835,2017
5212,"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,25136,4225,2020,13764,2017
5213,"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,16316,2261,775,4910,2017
5214,"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,499,,,,2017
5215,"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,11429,1461,1628,5574,2017
5216,"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6396,961,487,2123,2017
5217,"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,67,,,2017
5218,"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,132,,,,2017
5219,"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,18186,3703,2349,10177,2017
5220,"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,11825,1747,657,3682,2017
5221,"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1084,,,756,2017
5222,"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,13539,3684,312,8904,2017
5223,"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,8837,1762,743,2528,2017
5224,"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,258,,,,2017
5225,"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,712,2017
5226,"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,21357,4933,2808,13651,2017
5227,"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,13346,4067,1084,5343,2017
5228,"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,,,105,2017
5229,"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,47089,9809,5781,33381,2017
5230,"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,33150,4388,4747,11484,2017
5231,"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,963,,,,2017
5232,"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,34485,9355,4776,24575,2017
5233,"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,29804,5426,2685,10231,2017
5234,"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1561,,,,2017
5235,"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",FALSE,HOMESTATE,57178,10266,6437,34779,2017
5236,"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,38893,7766,6152,13674,2017
5237,"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",FALSE,HOMESTATE,50078,8422,6835,33557,2017
5238,"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,28043,3170,4439,11117,2017
5239,"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",TRUE,HOMESTATE,,,,828,2017
5240,"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,16679,3656,1468,9403,2017
5241,"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,12898,1710,797,3849,2017
5242,"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,53,,,,2017
5243,"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,394,2017
5244,"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,28648,6448,3311,19085,2017
5245,"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,23840,4751,1649,8898,2017
5246,"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,8,,,2017
5247,"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1671,,,,2017
5248,"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,31862,7057,,26390,2017
5249,"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,25682,5779,,9941,2017
5250,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,31317,6308,2463,16818,2017
5251,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,25473,4817,817,9308,2017
5252,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,35249,7719,,16855,2017
5253,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,28298,5631,1868,9792,2017
5254,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",FALSE,HOMESTATE,42261,7430,5257,27743,2017
5255,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,23026,5637,4266,11720,2017
5256,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,64790,9863,2779,35802,2017
5257,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,32278,5470,1833,10013,2017
5258,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,460,,,,2017
5259,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,585,,,255,2017
5260,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,26993,6511,2563,15416,2017
5261,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,16790,2976,1991,5405,2017
5262,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,252,,,,2017
5263,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,63904,11549,3399,28429,2017
5264,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,27384,4660,2807,8307,2017
5265,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1096,,,583,2017
5266,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1762,,,846,2017
5267,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,47039,9188,5264,21973,2017
5268,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,23255,5458,2696,7416,2017
5269,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,2536,,,,2017
5270,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,65809,13646,5514,37691,2017
5271,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,30116,6104,3447,10539,2017
5272,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,45145,6089,3670,22470,2017
5273,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,25114,5162,2561,8220,2017
5274,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,815,,,,2017
5275,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1416,,,648,2017
5276,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,112366,44567,4307,78240,2017
5277,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,42308,7907,5090,13170,2017
5278,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,55367,19266,1372,68527,2017
5279,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,40853,7302,2741,12570,2017
5280,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,502,,,802,2017
5281,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1343,,,,2017
5282,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,51993,8298,2169,70187,2017
5283,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,29297,5249,3321,8713,2017
5284,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,985,,,,2017
5285,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,67005,28304,2063,112833,2017
5286,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,38732,7070,3771,11996,2017
5287,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,74736,25639,2105,180274,2017
5288,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,36627,7461,4555,11815,2017
5289,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,414,,,,2017
5290,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,91381,30114,5325,167629,2017
5291,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,36954,7854,4782,11946,2017
5292,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,787,,,,2017
5293,"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,64013,23201,3212,183978,2017
5294,"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,38781,7243,3819,11699,2017
5295,"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,387,,,,2017
5296,"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,128535,24465,6097,226718,2017
5297,"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,43342,8251,5333,13647,2017
5298,"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,2231,,,,2017
5299,"National Institute of Technology, Tiruchirappalli","Architecture (5 Years, Bachelor of Architecture)",FALSE,HOMESTATE,1149,285,599,465,2017
5300,"National Institute of Technology, Tiruchirappalli","Architecture (5 Years, Bachelor of Architecture)",FALSE,OTHERSTATE,831,148,64,470,2017
5301,"National Institute of Technology, Tiruchirappalli","Architecture (5 Years, Bachelor of Architecture)",TRUE,OTHERSTATE,24,,,,2017
5302,"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,17930,4027,10540,5225,2017
5303,"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,11579,2403,744,3600,2017
5304,"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,412,,,,2017
5305,"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,290,2017
5306,"National Institute of Technology, Tiruchirappalli","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,23156,4178,8261,8441,2017
5307,"National Institute of Technology, Tiruchirappalli","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,11313,1563,382,3566,2017
5308,"National Institute of Technology, Tiruchirappalli","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1262,,,950,2017
5309,"National Institute of Technology, Tiruchirappalli","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,208,,,,2017
5310,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,4912,2220,5716,1551,2017
5311,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2120,361,128,670,2017
5312,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,72,,,,2017
5313,"National Institute of Technology, Tiruchirappalli","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,23,,,5,2017
5314,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,9937,3688,8419,3127,2017
5315,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5309,726,227,2069,2017
5316,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,317,,,,2017
5317,"National Institute of Technology, Tiruchirappalli","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,135,,,2017
5318,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,6929,2915,3739,2110,2017
5319,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,3747,731,345,1279,2017
5320,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,92,,20,2017
5321,"National Institute of Technology, Tiruchirappalli","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,116,,,,2017
5322,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,14188,4927,16607,4572,2017
5323,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,11036,3490,1599,4706,2017
5324,"National Institute of Technology, Tiruchirappalli","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,591,,,,2017
5325,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,11208,2761,7095,3425,2017
5326,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,4677,787,313,1700,2017
5327,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,58,,177,2017
5328,"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,105,,,,2017
5329,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,23535,5340,16592,7719,2017
5330,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,17505,3925,1425,5727,2017
5331,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1041,,,,2017
5332,"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,363,2017
5333,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,21896,5494,9973,7330,2017
5334,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,16229,3345,2614,5740,2017
5335,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1431,,,,2017
5336,"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,398,2017
5337,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,53428,6904,6903,41624,2017
5338,"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,30882,4441,1700,8777,2017
5339,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,32351,6773,3428,17076,2017
5340,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,18639,3702,1921,6222,2017
5341,"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,633,,,,2017
5342,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,51811,11438,7763,41304,2017
5343,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,26450,4336,2183,8642,2017
5344,"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,720,,,,2017
5345,"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,47345,11947,5765,41954,2017
5346,"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,24469,4727,2588,8439,2017
5347,"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,1058,2017
5348,"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,46987,8472,8169,38247,2017
5349,"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,26808,4269,2536,8628,2017
5350,"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,456,,,,2017
5351,"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",FALSE,AP,27975,4444,,9780,2017
5352,"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,31518,4525,988,10414,2017
5353,"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,22824,4248,1170,8108,2017
5354,"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,,,485,2017
5355,"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,AP,14798,3270,1717,5903,2017
5356,"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,18842,3820,1365,5889,2017
5357,"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,13933,2447,1656,5626,2017
5358,"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,662,,,,2017
5359,"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,525,155,,,2017
5360,"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,AP,14465,2321,,4668,2017
