Sl#,key,Institute,Branch,Course,Sub Category,State Quota,State,GE_CR,SC_CR,ST_CR,OBC_CR,Year
927,"National Institute of Technology, TiruchirappalliNTICIV4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Civil Engineering,NTICIV4B,FALSE,HOMESTATE,,14094,149681,464298,35399,2014
928,"National Institute of Technology, TiruchirappalliNTICIV4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Civil Engineering,NTICIV4B,FALSE,OTHERSTATE,,7262,44873,43126,13444,2014
929,"National Institute of Technology, TiruchirappalliNTICIV4BTRUEHOMESTATE","National Institute of Technology, Tiruchirappalli",Civil Engineering,NTICIV4B,TRUE,HOMESTATE,,303420,,,729937,2014
930,"National Institute of Technology, TiruchirappalliNTICIV4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Civil Engineering,NTICIV4B,TRUE,OTHERSTATE,,54157,,,,2014
931,"National Institute of Technology, TiruchirappalliNTICSE4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,NTICSE4B,FALSE,HOMESTATE,,3404,135652,390805,10900,2014
932,"National Institute of Technology, TiruchirappalliNTICSE4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,NTICSE4B,FALSE,OTHERSTATE,,1371,27087,33186,4334,2014
933,"National Institute of Technology, TiruchirappalliNTICSE4BTRUEHOMESTATE","National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,NTICSE4B,TRUE,HOMESTATE,,305955,,,,2014
934,"National Institute of Technology, TiruchirappalliNTICSE4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,NTICSE4B,TRUE,OTHERSTATE,,110939,,,119890,2014
935,"National Institute of Technology, TiruchirappalliNTIEEE4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Electrical & Electronics Engineering,NTIEEE4B,FALSE,HOMESTATE,,5727,126906,478917,16453,2014
936,"National Institute of Technology, TiruchirappalliNTIEEE4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Electrical & Electronics Engineering,NTIEEE4B,FALSE,OTHERSTATE,,3526,39761,40245,6874,2014
937,"National Institute of Technology, TiruchirappalliNTIEEE4BTRUEHOMESTATE","National Institute of Technology, Tiruchirappalli",Electrical & Electronics Engineering,NTIEEE4B,TRUE,HOMESTATE,,601169,,,,2014
938,"National Institute of Technology, TiruchirappalliNTIEEE4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Electrical & Electronics Engineering,NTIEEE4B,TRUE,OTHERSTATE,,,347673,,,2014
939,"National Institute of Technology, TiruchirappalliNTIECE4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Electronics & Communication Engineering,NTIECE4B,FALSE,HOMESTATE,,3981,127284,283538,12931,2014
940,"National Institute of Technology, TiruchirappalliNTIECE4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Electronics & Communication Engineering,NTIECE4B,FALSE,OTHERSTATE,,2146,39294,44891,5115,2014
941,"National Institute of Technology, TiruchirappalliNTIECE4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Electronics & Communication Engineering,NTIECE4B,TRUE,OTHERSTATE,,104934,,,,2014
942,"National Institute of Technology, TiruchirappalliNTIECE4BTRUEHOMESTATE","National Institute of Technology, Tiruchirappalli",Electronics & Communication Engineering,NTIECE4B,TRUE,HOMESTATE,,,,,292295,2014
943,"National Institute of Technology, TiruchirappalliNTIICE4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Instrumentation & Control Engineering,NTIICE4B,FALSE,HOMESTATE,,10065,207691,757754,27174,2014
944,"National Institute of Technology, TiruchirappalliNTIICE4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Instrumentation & Control Engineering,NTIICE4B,FALSE,OTHERSTATE,,11953,92055,143140,24578,2014
945,"National Institute of Technology, TiruchirappalliNTIICE4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Instrumentation & Control Engineering,NTIICE4B,TRUE,OTHERSTATE,,342955,,754112,,2014
946,"National Institute of Technology, TiruchirappalliNTIMEC4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Mechanical Engineering,NTIMEC4B,FALSE,HOMESTATE,,4475,78495,196451,13649,2014
947,"National Institute of Technology, TiruchirappalliNTIMEC4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Mechanical Engineering,NTIMEC4B,FALSE,OTHERSTATE,,3229,27104,41288,5618,2014
948,"National Institute of Technology, TiruchirappalliNTIMEC4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Mechanical Engineering,NTIMEC4B,TRUE,OTHERSTATE,,18057,,,,2014
949,"National Institute of Technology, TiruchirappalliNTIMEC4BTRUEHOMESTATE","National Institute of Technology, Tiruchirappalli",Mechanical Engineering,NTIMEC4B,TRUE,HOMESTATE,,,,,80617,2014
950,"National Institute of Technology, TiruchirappalliNTIMME4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Metallurgy and Materials Engineering,NTIMME4B,FALSE,HOMESTATE,,22696,217508,830442,48399,2014
951,"National Institute of Technology, TiruchirappalliNTIMME4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Metallurgy and Materials Engineering,NTIMME4B,FALSE,OTHERSTATE,,19000,99353,119795,25596,2014
952,"National Institute of Technology, TiruchirappalliNTIMME4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Metallurgy and Materials Engineering,NTIMME4B,TRUE,OTHERSTATE,,,,,449583,2014
953,"National Institute of Technology, TiruchirappalliNTIPRO4BFALSEHOMESTATE","National Institute of Technology, Tiruchirappalli",Production Engineering,NTIPRO4B,FALSE,HOMESTATE,,15491,198765,750366,33646,2014
954,"National Institute of Technology, TiruchirappalliNTIPRO4BFALSEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Production Engineering,NTIPRO4B,FALSE,OTHERSTATE,,14406,108496,167423,24018,2014
955,"National Institute of Technology, TiruchirappalliNTIPRO4BTRUEHOMESTATE","National Institute of Technology, Tiruchirappalli",Production Engineering,NTIPRO4B,TRUE,HOMESTATE,,838773,,,,2014
956,"National Institute of Technology, TiruchirappalliNTIPRO4BTRUEOTHERSTATE","National Institute of Technology, Tiruchirappalli",Production Engineering,NTIPRO4B,TRUE,OTHERSTATE,,,,,461030,2014
957,"National Institute of Technology, UttarakhandNUDCIV4BFALSEHOMESTATE","National Institute of Technology, Uttarakhand",Civil Engineering,NUDCIV4B,FALSE,HOMESTATE,,107221,206623,203095,364244,2014
958,"National Institute of Technology, UttarakhandNUDCIV4BFALSEOTHERSTATE","National Institute of Technology, Uttarakhand",Civil Engineering,NUDCIV4B,FALSE,OTHERSTATE,,33726,121104,140994,50226,2014
959,"National Institute of Technology, UttarakhandNUDCIV4BTRUEHOMESTATE","National Institute of Technology, Uttarakhand",Civil Engineering,NUDCIV4B,TRUE,HOMESTATE,,600847,,,,2014
960,"National Institute of Technology, UttarakhandNUDCIV4BTRUEOTHERSTATE","National Institute of Technology, Uttarakhand",Civil Engineering,NUDCIV4B,TRUE,OTHERSTATE,,,,,459211,2014
961,"National Institute of Technology, UttarakhandNUDCSE4BFALSEHOMESTATE","National Institute of Technology, Uttarakhand",Computer Science & Engineering,NUDCSE4B,FALSE,HOMESTATE,,78862,507648,292497,121884,2014
962,"National Institute of Technology, UttarakhandNUDCSE4BFALSEOTHERSTATE","National Institute of Technology, Uttarakhand",Computer Science & Engineering,NUDCSE4B,FALSE,OTHERSTATE,,27161,145836,240755,42570,2014
963,"National Institute of Technology, UttarakhandNUDCSE4BTRUEOTHERSTATE","National Institute of Technology, Uttarakhand",Computer Science & Engineering,NUDCSE4B,TRUE,OTHERSTATE,,582312,,,,2014
964,"National Institute of Technology, UttarakhandNUDEEE4BFALSEHOMESTATE","National Institute of Technology, Uttarakhand",Electrical & Electronics Engineering,NUDEEE4B,FALSE,HOMESTATE,,143582,537426,380092,217115,2014
965,"National Institute of Technology, UttarakhandNUDEEE4BFALSEOTHERSTATE","National Institute of Technology, Uttarakhand",Electrical & Electronics Engineering,NUDEEE4B,FALSE,OTHERSTATE,,33132,151048,153452,41564,2014
966,"National Institute of Technology, UttarakhandNUDECE4BFALSEHOMESTATE","National Institute of Technology, Uttarakhand",Electronics & Communication Engineering,NUDECE4B,FALSE,HOMESTATE,,145256,598950,431568,289302,2014
967,"National Institute of Technology, UttarakhandNUDECE4BFALSEOTHERSTATE","National Institute of Technology, Uttarakhand",Electronics & Communication Engineering,NUDECE4B,FALSE,OTHERSTATE,,29692,141200,188948,42896,2014
968,"National Institute of Technology, UttarakhandNUDECE4BTRUEOTHERSTATE","National Institute of Technology, Uttarakhand",Electronics & Communication Engineering,NUDECE4B,TRUE,OTHERSTATE,,337251,,,,2014
969,"National Institute of Technology, UttarakhandNUDMEC4BFALSEHOMESTATE","National Institute of Technology, Uttarakhand",Mechanical Engineering,NUDMEC4B,FALSE,HOMESTATE,,50195,191194,312537,75773,2014
970,"National Institute of Technology, UttarakhandNUDMEC4BFALSEOTHERSTATE","National Institute of Technology, Uttarakhand",Mechanical Engineering,NUDMEC4B,FALSE,OTHERSTATE,,25509,120465,144143,35219,2014
971,"National Institute of Technology, UttarakhandNUDMEC4BTRUEOTHERSTATE","National Institute of Technology, Uttarakhand",Mechanical Engineering,NUDMEC4B,TRUE,OTHERSTATE,,,619234,,,2014
972,"Assam University, SilcharNUSAGR4BFALSEHOMESTATE","Assam University, Silchar",Agricultural Engineering,NUSAGR4B,FALSE,HOMESTATE,,328303,544635,461126,,2014
973,"Assam University, SilcharNUSAGR4BFALSEOTHERSTATE","Assam University, Silchar",Agricultural Engineering,NUSAGR4B,FALSE,OTHERSTATE,,223978,328066,349662,307588,2014
974,"Assam University, SilcharNUSETE4BFALSEHOMESTATE","Assam University, Silchar",Electronics & Telecommunication Engineering,NUSETE4B,FALSE,HOMESTATE,,205083,324266,279088,225605,2014
975,"Assam University, SilcharNUSETE4BFALSEOTHERSTATE","Assam University, Silchar",Electronics & Telecommunication Engineering,NUSETE4B,FALSE,OTHERSTATE,,73292,266279,190810,116407,2014
976,"Assam University, SilcharNUSITY4BFALSEHOMESTATE","Assam University, Silchar",Information Technology,NUSITY4B,FALSE,HOMESTATE,,258812,518275,500951,381000,2014
977,"Assam University, SilcharNUSITY4BFALSEOTHERSTATE","Assam University, Silchar",Information Technology,NUSITY4B,FALSE,OTHERSTATE,,162948,330567,235145,192279,2014
978,"Assam University, SilcharNUSITY4BTRUEHOMESTATE","Assam University, Silchar",Information Technology,NUSITY4B,TRUE,HOMESTATE,,636384,,,,2014
979,"National Institute of Technology, WarangalNWABOT4BFALSEHOMESTATE","National Institute of Technology, Warangal",Bio Technology,NWABOT4B,FALSE,HOMESTATE,,18342,82440,47906,28239,2014
980,"National Institute of Technology, WarangalNWABOT4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Bio Technology,NWABOT4B,FALSE,OTHERSTATE,,27348,117393,168087,46765,2014
981,"National Institute of Technology, WarangalNWABOT4BTRUEOTHERSTATE","National Institute of Technology, Warangal",Bio Technology,NWABOT4B,TRUE,OTHERSTATE,,490797,,,,2014
982,"National Institute of Technology, WarangalNWABOT4BTRUEHOMESTATE","National Institute of Technology, Warangal",Bio Technology,NWABOT4B,TRUE,HOMESTATE,,,,,421871,2014
983,"National Institute of Technology, WarangalNWACHE4BFALSEHOMESTATE","National Institute of Technology, Warangal",Chemical Engineering \ Technology,NWACHE4B,FALSE,HOMESTATE,,9740,54161,39269,16098,2014
984,"National Institute of Technology, WarangalNWACHE4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Chemical Engineering \ Technology,NWACHE4B,FALSE,OTHERSTATE,,12537,66414,113494,21702,2014
985,"National Institute of Technology, WarangalNWACHE4BTRUEHOMESTATE","National Institute of Technology, Warangal",Chemical Engineering \ Technology,NWACHE4B,TRUE,HOMESTATE,,177177,,,324064,2014
986,"National Institute of Technology, WarangalNWACHE4BTRUEOTHERSTATE","National Institute of Technology, Warangal",Chemical Engineering \ Technology,NWACHE4B,TRUE,OTHERSTATE,,145606,,,,2014
987,"National Institute of Technology, WarangalNWACIV4BFALSEHOMESTATE","National Institute of Technology, Warangal",Civil Engineering,NWACIV4B,FALSE,HOMESTATE,,5957,44673,31532,9446,2014
988,"National Institute of Technology, WarangalNWACIV4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Civil Engineering,NWACIV4B,FALSE,OTHERSTATE,,8815,38950,35538,14863,2014
989,"National Institute of Technology, WarangalNWACIV4BTRUEHOMESTATE","National Institute of Technology, Warangal",Civil Engineering,NWACIV4B,TRUE,HOMESTATE,,88951,,,,2014
990,"National Institute of Technology, WarangalNWACIV4BTRUEOTHERSTATE","National Institute of Technology, Warangal",Civil Engineering,NWACIV4B,TRUE,OTHERSTATE,,62833,,,102316,2014
991,"National Institute of Technology, WarangalNWACSE4BFALSEHOMESTATE","National Institute of Technology, Warangal",Computer Science & Engineering,NWACSE4B,FALSE,HOMESTATE,,2507,29421,31614,5155,2014
992,"National Institute of Technology, WarangalNWACSE4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Computer Science & Engineering,NWACSE4B,FALSE,OTHERSTATE,,1967,22546,46118,4519,2014
993,"National Institute of Technology, WarangalNWACSE4BTRUEHOMESTATE","National Institute of Technology, Warangal",Computer Science & Engineering,NWACSE4B,TRUE,HOMESTATE,,75963,,,82751,2014
994,"National Institute of Technology, WarangalNWACSE4BTRUEOTHERSTATE","National Institute of Technology, Warangal",Computer Science & Engineering,NWACSE4B,TRUE,OTHERSTATE,,,315565,,130557,2014
995,"National Institute of Technology, WarangalNWAEEE4BFALSEHOMESTATE","National Institute of Technology, Warangal",Electrical & Electronics Engineering,NWAEEE4B,FALSE,HOMESTATE,,4010,31166,24160,6952,2014
996,"National Institute of Technology, WarangalNWAEEE4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Electrical & Electronics Engineering,NWAEEE4B,FALSE,OTHERSTATE,,5128,34476,48936,9341,2014
997,"National Institute of Technology, WarangalNWAEEE4BTRUEOTHERSTATE","National Institute of Technology, Warangal",Electrical & Electronics Engineering,NWAEEE4B,TRUE,OTHERSTATE,,79999,426482,,,2014
998,"National Institute of Technology, WarangalNWAEEE4BTRUEHOMESTATE","National Institute of Technology, Warangal",Electrical & Electronics Engineering,NWAEEE4B,TRUE,HOMESTATE,,,76373,,,2014
999,"National Institute of Technology, WarangalNWAECE4BFALSEHOMESTATE","National Institute of Technology, Warangal",Electronics & Communication Engineering,NWAECE4B,FALSE,HOMESTATE,,2708,23103,21772,5371,2014
1000,"National Institute of Technology, WarangalNWAECE4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Electronics & Communication Engineering,NWAECE4B,FALSE,OTHERSTATE,,3757,45888,75096,7510,2014
1001,"National Institute of Technology, WarangalNWAECE4BTRUEHOMESTATE","National Institute of Technology, Warangal",Electronics & Communication Engineering,NWAECE4B,TRUE,HOMESTATE,,49148,,534903,,2014
1002,"National Institute of Technology, WarangalNWAECE4BTRUEOTHERSTATE","National Institute of Technology, Warangal",Electronics & Communication Engineering,NWAECE4B,TRUE,OTHERSTATE,,87523,,,150322,2014
1003,"National Institute of Technology, WarangalNWAMEC4BFALSEHOMESTATE","National Institute of Technology, Warangal",Mechanical Engineering,NWAMEC4B,FALSE,HOMESTATE,,4339,34284,31097,6596,2014
1004,"National Institute of Technology, WarangalNWAMEC4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Mechanical Engineering,NWAMEC4B,FALSE,OTHERSTATE,,4127,23392,48435,6763,2014
1005,"National Institute of Technology, WarangalNWAMEC4BTRUEHOMESTATE","National Institute of Technology, Warangal",Mechanical Engineering,NWAMEC4B,TRUE,HOMESTATE,,86929,,,,2014
1006,"National Institute of Technology, WarangalNWAMLE4BFALSEHOMESTATE","National Institute of Technology, Warangal",Metallurgical & Materials Engineering,NWAMLE4B,FALSE,HOMESTATE,,15164,61631,94421,22742,2014
1007,"National Institute of Technology, WarangalNWAMLE4BFALSEOTHERSTATE","National Institute of Technology, Warangal",Metallurgical & Materials Engineering,NWAMLE4B,FALSE,OTHERSTATE,,19563,107946,120148,32229,2014
1008,"National Institute of Technology, WarangalNWAMLE4BTRUEOTHERSTATE","National Institute of Technology, Warangal",Metallurgical & Materials Engineering,NWAMLE4B,TRUE,OTHERSTATE,,219275,,,,2014
1009,"People's University, People's Campus, BhopalPUBCIV4BFALSEOTHERSTATE","People's University, People's Campus, Bhopal",Civil Engineering,PUBCIV4B,FALSE,OTHERSTATE,,328469,,,,2014
1010,"People's University, People's Campus, BhopalPUBCOE4BFALSEOTHERSTATE","People's University, People's Campus, Bhopal",Computer Engineering,PUBCOE4B,FALSE,OTHERSTATE,,283760,,,,2014
1011,"People's University, People's Campus, BhopalPUBELE4BFALSEOTHERSTATE","People's University, People's Campus, Bhopal",Electrical Engineering,PUBELE4B,FALSE,OTHERSTATE,,194265,,,,2014
1012,"People's University, People's Campus, BhopalPUBECE4BFALSEOTHERSTATE","People's University, People's Campus, Bhopal",Electronics & Communication Engineering,PUBECE4B,FALSE,OTHERSTATE,,226341,,,,2014
1013,"People's University, People's Campus, BhopalPUBMEC4BFALSEOTHERSTATE","People's University, People's Campus, Bhopal",Mechanical Engineering,PUBMEC4B,FALSE,OTHERSTATE,,309386,,,,2014
1014,"Sir Padampat Singhania University, Bhatewar, UdaipurSPSCIV4BFALSEOTHERSTATE","Sir Padampat Singhania University, Bhatewar, Udaipur",Civil Engineering,SPSCIV4B,FALSE,OTHERSTATE,,93008,487748,,,2014
1015,"Sir Padampat Singhania University, Bhatewar, UdaipurSPSELE4BFALSEOTHERSTATE","Sir Padampat Singhania University, Bhatewar, Udaipur",Electrical Engineering,SPSELE4B,FALSE,OTHERSTATE,,,770797,,,2014
